# All data presented on https://biobot.io/data is for personal and academic use only. Media may share and reference our data with attribution. This data included may not be used for commercial purposes. We ask that all commercial interest reach out to us directly at https://biobot.io/data-access.
census_region,county_fips,date,display_name,eff_conc_sarscov2_weekly,eff_conc_sarscov2_weekly_rolling,state_abbr
South,51005,2023-10-21,"Alleghany County, VA",513.135383783,645.2802573818333,VA
Midwest,20001,2023-10-21,"Allen County, KS",251.894298077,322.56298038283336,KS
South,45007,2023-10-21,"Anderson County, SC",260.551249006,238.4019078853333,SC
Northeast,23001,2023-10-21,"Androscoggin County, ME",520.1035080135,621.1493904810001,ME
Northeast,24003,2023-10-21,"Anne Arundel County, MD",300.6502258531299,316.8838929265287,MD
Northeast,23003,2023-10-21,"Aroostook County, ME",1313.3303130462525,1035.886057413743,ME
Northeast,50003,2023-10-21,"Bennington County, VT",775.5565681490002,958.5190648963336,VT
Northeast,25003,2023-10-21,"Berkshire County, MA",545.2535048987501,583.9327895945,MA
West,35001,2023-10-21,"Bernalillo County, NM",224.871123836,292.9635927645,NM
South,5009,2023-10-21,"Boone County, AR",411.420034154,478.7707927256667,AR
Northeast,25005,2023-10-21,"Bristol County, MA",171.8543188387835,189.2315084765052,MA
Northeast,44001,2023-10-21,"Bristol County, RI",397.827729543,424.0933090385,RI
Northeast,42017,2023-10-21,"Bucks County, PA",487.2633129249999,462.9921236703333,PA
Midwest,29031,2023-10-21,"Cape Girardeau County, MO",443.423277176,411.4194111611666,MO
Northeast,33003,2023-10-21,"Carroll County, NH",403.612936652,470.173413315,NH
Northeast,24017,2023-10-21,"Charles County, MD",266.623471799,362.3692682701667,MD
Northeast,42029,2023-10-21,"Chester County, PA",561.8602288349999,521.2184212388333,PA
South,47023,2023-10-21,"Chester County, TN",167.673182227,193.8828007308333,TN
Northeast,50007,2023-10-21,"Chittenden County, VT",296.1402812616385,332.39918498611354,VT
West,2110,2023-10-21,"City and Borough of Juneau, AK",344.3489187423333,340.62349847322224,AK
West,32003,2023-10-21,"Clark County, NV",412.11259731650006,405.99382045358334,NV
South,1033,2023-10-21,"Colbert County, AL",304.846904523,634.319805225,AL
West,6013,2023-10-21,"Contra Costa County, CA",113.165295166,119.16370242533333,CA
Northeast,23005,2023-10-21,"Cumberland County, ME",543.1321149206934,561.2794273859141,ME
South,37051,2023-10-21,"Cumberland County, NC",239.943852423,211.81854290183333,NC
South,48113,2023-10-21,"Dallas County, TX",87.09925710666667,91.73476374247224,TX
Midwest,55025,2023-10-21,"Dane County, WI",269.69622961,306.19302726483335,WI
South,47037,2023-10-21,"Davidson County, TN",337.3468471325,361.8636642715833,TN
South,13089,2023-10-21,"DeKalb County, GA",247.39029027299995,351.4491901716,GA
West,41017,2023-10-21,"Deschutes County, OR",739.6794207510001,826.2983855970001,OR
South,37061,2023-10-21,"Duplin County, NC",160.78372721800002,182.8789766003333,NC
West,6017,2023-10-21,"El Dorado County, CA",525.748875821,472.6903916638333,CA
South,48141,2023-10-21,"El Paso County, TX",116.10063130014449,132.762675253193,TX
South,1053,2023-10-21,"Escambia County, AL",177.19668521100002,196.0600105825,AL
Northeast,25009,2023-10-21,"Essex County, MA",699.1667300500513,697.0961281135081,MA
Northeast,34013,2023-10-21,"Essex County, NJ",238.393415828,228.7257834023333,NJ
Northeast,9001,2023-10-21,"Fairfield County, CT",461.1177614870351,437.06437218181287,CT
Northeast,25011,2023-10-21,"Franklin County, MA",533.7481617455,526.2670262835001,MA
Northeast,42055,2023-10-21,"Franklin County, PA",578.6312171346666,568.4632713530555,PA
Northeast,50011,2023-10-21,"Franklin County, VT",789.6018686900001,817.0885947661667,VT
South,51069,2023-10-21,"Frederick County, VA",1985.208198884,1596.3435830848332,VA
South,48167,2023-10-21,"Galveston County, TX",117.920419225,153.83455773933335,TX
West,8045,2023-10-21,"Garfield County, CO",329.650955893,373.4375611678333,CO
South,5051,2023-10-21,"Garland County, AR",299.628973441,311.65738064399994,AR
Midwest,38035,2023-10-21,"Grand Forks County, ND",701.273368822,721.8760209295,ND
South,5055,2023-10-21,"Greene County, AR",194.72605663,282.86173752166667,AR
South,45045,2023-10-21,"Greenville County, SC",424.160157337,371.20818609266666,SC
Midwest,18057,2023-10-21,"Hamilton County, IN",430.866219392,500.81024892516666,IN
Northeast,25015,2023-10-21,"Hampshire County, MA",434.96276344874127,495.9299381909544,MA
Northeast,23009,2023-10-21,"Hancock County, ME",0.0,20.220003130416668,ME
South,51085,2023-10-21,"Hanover County, VA",554.02586157,537.2911697226666,VA
Northeast,9003,2023-10-21,"Hartford County, CT",451.4776706370001,493.86714487883336,CT
South,51089,2023-10-21,"Henry County, VA",728.5473198300001,668.3769634221668,VA
South,28049,2023-10-21,"Hinds County, MS",452.785205828,388.1080505146667,MS
South,45051,2023-10-21,"Horry County, SC",122.658858512,195.31119108166664,SC
Northeast,24027,2023-10-21,"Howard County, MD",490.160067786,386.72918182383336,MD
South,5069,2023-10-21,"Jefferson County, AR",467.826086318,411.2505108096666,AR
South,21111,2023-10-21,"Jefferson County, KY",321.6947494182272,361.97774412861344,KY
Midwest,19103,2023-10-21,"Johnson County, IA",208.782721014,350.438506658,IA
Midwest,20091,2023-10-21,"Johnson County, KS",564.5568389130885,631.9905903895643,KS
West,15007,2023-10-21,"Kauai County, HI",145.007571993,443.037369035,HI
South,48257,2023-10-21,"Kaufman County, TX",145.926166737,158.41648431066668,TX
Northeast,23011,2023-10-21,"Kennebec County, ME",610.2230667704999,652.5053551123333,ME
Northeast,44003,2023-10-21,"Kent County, RI",755.4263666607945,747.6580184812201,RI
South,21117,2023-10-21,"Kenton County, KY",284.4399356901185,341.5685682903618,KY
West,6031,2023-10-21,"Kings County, CA",158.16090608,117.89428004116664,CA
Northeast,23013,2023-10-21,"Knox County, ME",507.462129676,595.0040639284999,ME
Northeast,42069,2023-10-21,"Lackawanna County, PA",577.2424205512633,602.942982925698,PA
South,28071,2023-10-21,"Lafayette County, MS",513.705555178,452.9690764506667,MS
Midwest,18089,2023-10-21,"Lake County, IN",493.1094469425,453.8279575192,IN
Midwest,31109,2023-10-21,"Lancaster County, NE",439.697897785,401.6139453793333,NE
West,16057,2023-10-21,"Latah County, ID",1323.677495913,1130.8246756358333,ID
South,1081,2023-10-21,"Lee County, AL",204.401042723,181.8660732698333,AL
West,53041,2023-10-21,"Lewis County, WA",48.293546787,348.15902608133337,WA
Northeast,23015,2023-10-21,"Lincoln County, ME",496.654807488,786.5290165946667,ME
Midwest,19113,2023-10-21,"Linn County, IA",1404.095913809,1499.460236756,IA
South,5085,2023-10-21,"Lonoke County, AR",169.86781897800003,239.276274939,AR
West,35028,2023-10-21,"Los Alamos County, NM",363.449287048383,501.54831899608325,NM
West,6037,2023-10-21,"Los Angeles County, CA",286.67883182133335,286.1050511248889,CA
Northeast,42079,2023-10-21,"Luzerne County, PA",581.249443716,598.8682934756666,PA
South,1089,2023-10-21,"Madison County, AL",278.826394949,288.40568572316664,AL
Midwest,19123,2023-10-21,"Mahaska County, IA",1718.5550098719352,1331.5163081883286,IA
West,53045,2023-10-21,"Mason County, WA",4614.745260973,3109.6392170998333,WA
Northeast,33013,2023-10-21,"Merrimack County, NH",423.88330243,639.3523690681666,NH
South,12086,2023-10-21,"Miami-Dade County, FL",241.42983401600003,236.60027368552772,FL
Northeast,9007,2023-10-21,"Middlesex County, CT",248.26837627300003,270.61061352633334,CT
Northeast,25017,2023-10-21,"Middlesex County, MA",1068.9475245476,936.5032298019664,MA
West,30063,2023-10-21,"Missoula County, MT",2124.630921883,1809.6940459825,MT
Northeast,42091,2023-10-21,"Montgomery County, PA",335.0476508375305,334.2128583538585,PA
Northeast,25019,2023-10-21,"Nantucket County, MA",499.5523430225,522.3905979184167,MA
Northeast,36059,2023-10-21,"Nassau County, NY",317.798957221,278.95192956,NY
Northeast,10003,2023-10-21,"New Castle County, DE",375.7388353205,387.91501487666665,DE
Northeast,9011,2023-10-21,"New London County, CT",284.892884553,324.7444643725784,CT
South,54069,2023-10-21,"Ohio County, WV",706.607116804,576.1077415953333,WV
South,12095,2023-10-21,"Orange County, FL",305.10052383260376,311.71059473254456,FL
South,5103,2023-10-21,"Ouachita County, AR",257.838221128,305.8278381458333,AR
South,12099,2023-10-21,"Palm Beach County, FL",323.117636584591,289.0543961676421,FL
Northeast,23019,2023-10-21,"Penobscot County, ME",310.5269881184622,414.8988173844153,ME
Midwest,17143,2023-10-21,"Peoria County, IL",533.887578491,460.134095506,IL
Northeast,23021,2023-10-21,"Piscataquis County, ME",1191.8574674519998,916.3441938071666,ME
Northeast,25023,2023-10-21,"Plymouth County, MA",405.6794807933899,472.0003792436296,MA
Midwest,19153,2023-10-21,"Polk County, IA",422.361098892,454.35984361183336,IA
Northeast,44007,2023-10-21,"Providence County, RI",408.9625696074594,473.2038140497612,RI
South,5119,2023-10-21,"Pulaski County, AR",398.0334631701045,413.4242250006496,AR
South,51155,2023-10-21,"Pulaski County, VA",894.043952088,786.3985953308334,VA
South,22079,2023-10-21,"Rapides Parish, LA",114.231636064,160.2769873375,LA
West,6065,2023-10-21,"Riverside County, CA",340.18194049100003,348.77852628640005,CA
West,6067,2023-10-21,"Sacramento County, CA",302.409427234,272.1404787585,CA
South,5125,2023-10-21,"Saline County, AR",462.659608133,369.6509542246667,AR
West,6073,2023-10-21,"San Diego County, CA",417.056755958,413.71931470183335,CA
West,6077,2023-10-21,"San Joaquin County, CA",309.61693742659054,310.1060007020653,CA
West,6079,2023-10-21,"San Luis Obispo County, CA",450.4626971262671,433.3457680254601,CA
West,6087,2023-10-21,"Santa Cruz County, CA",256.09628469837975,272.9008709044328,CA
Midwest,20173,2023-10-21,"Sedgwick County, KS",377.20162135,354.2173890663333,KS
South,12117,2023-10-21,"Seminole County, FL",435.278247122,465.6663538814999,FL
Midwest,20177,2023-10-21,"Shawnee County, KS",344.2760706592143,369.2813192202262,KS
South,1117,2023-10-21,"Shelby County, AL",213.530345874,216.849852429,AL
South,47157,2023-10-21,"Shelby County, TN",164.289598718,186.3065428648333,TN
West,53057,2023-10-21,"Skagit County, WA",307.526018613,302.49045932583334,WA
West,6097,2023-10-21,"Sonoma County, CA",282.516704334,248.96865690216663,CA
South,1115,2023-10-21,"St. Clair County, AL",16.58511618,17.621877560166666,AL
US Territories,78020,2023-10-21,"St. John Island, VI",147.54638717100002,108.75390643883334,VI
South,51179,2023-10-21,"Stafford County, VA",361.1579350313652,369.7832178268598,VA
Midwest,38089,2023-10-21,"Stark County, ND",106.530464612,168.58626652350003,ND
Northeast,25025,2023-10-21,"Suffolk County, MA",398.4168419033335,428.5008184351909,MA
South,47163,2023-10-21,"Sullivan County, TN",631.2397542557558,638.3693740340992,TN
Midwest,39153,2023-10-21,"Summit County, OH",338.98461283,354.7461892555,OH
South,47165,2023-10-21,"Sumner County, TN",327.053404127,329.4692584094,TN
West,56037,2023-10-21,"Sweetwater County, WY",2619.140466002,2043.2724973886664,WY
West,30099,2023-10-21,"Teton County, MT",2093.06768057,1975.799844134,MT
West,56039,2023-10-21,"Teton County, WY",515.800089541,463.6320470570001,WY
South,48453,2023-10-21,"Travis County, TX",137.9049804015,169.5012694984167,TX
Northeast,34039,2023-10-21,"Union County, NJ",364.148718596,315.34055220966667,NJ
West,6111,2023-10-21,"Ventura County, CA",65.303995659,73.59366214516666,CA
Northeast,23027,2023-10-21,"Waldo County, ME",268.134412134,350.700955198,ME
Northeast,24043,2023-10-21,"Washington County, MD",626.1898522380001,560.8356232861667,MD
Northeast,23029,2023-10-21,"Washington County, ME",136.2803233342211,535.8666071284966,ME
Northeast,44009,2023-10-21,"Washington County, RI",1045.619938613,864.7092784886667,RI
West,32031,2023-10-21,"Washoe County, NV",426.075011317,413.621881442,NV
South,48479,2023-10-21,"Webb County, TX",45.82854446976916,42.153790923628605,TX
South,5145,2023-10-21,"White County, AR",285.527333031,393.439008168,AR
Northeast,50027,2023-10-21,"Windsor County, VT",1624.671014549,1627.3246896016665,VT
Midwest,17201,2023-10-21,"Winnebago County, IL",0.0,65.30136935333333,IL
Midwest,19193,2023-10-21,"Woodbury County, IA",163.39676405100002,147.3244563248333,IA
Northeast,25027,2023-10-21,"Worcester County, MA",467.1588862726222,512.0578059176892,MA
West,41071,2023-10-21,"Yamhill County, OR",368.288584753,419.7696703356667,OR
West,4025,2023-10-21,"Yavapai County, AZ",1417.989339308,1194.9438608878334,AZ
Northeast,23031,2023-10-21,"York County, ME",689.4208421728333,686.9739487706388,ME
South,12001,2023-10-28,"Alachua County, FL",229.1174688115,225.0718895831667,FL
South,51510,2023-10-28,"Alexandria City, VA",501.81780209,477.1186880376667,VA
South,51005,2023-10-28,"Alleghany County, VA",788.629251922,731.4733456600833,VA
Midwest,20001,2023-10-28,"Allen County, KS",496.136688061,413.68021347825,KS
South,48003,2023-10-28,"Andrews County, TX",42.683553368,38.83808997716667,TX
Northeast,23001,2023-10-28,"Androscoggin County, ME",807.658513162,730.3566511340832,ME
Northeast,24003,2023-10-28,"Anne Arundel County, MD",457.471026945876,428.8967083385003,MD
Northeast,23003,2023-10-28,"Aroostook County, ME",424.33829988675694,647.5841420838761,ME
Northeast,50003,2023-10-28,"Bennington County, VT",654.4212499799999,614.511474362,VT
Northeast,25003,2023-10-28,"Berkshire County, MA",646.8360000887501,626.4093877203335,MA
West,35001,2023-10-28,"Bernalillo County, NM",298.916071077,333.51662061608334,NM
South,5009,2023-10-28,"Boone County, AR",684.988979902,600.5033600271667,AR
Northeast,25005,2023-10-28,"Bristol County, MA",267.6851433846366,258.4147487943161,MA
Northeast,44001,2023-10-28,"Bristol County, RI",571.5906645,480.0105930365981,RI
Northeast,42017,2023-10-28,"Bucks County, PA",500.120928492,521.0661176021666,PA
Midwest,29031,2023-10-28,"Cape Girardeau County, MO",380.647029544,373.9317633416667,MO
Northeast,24017,2023-10-28,"Charles County, MD",817.155260201,657.4668911916667,MD
Northeast,42029,2023-10-28,"Chester County, PA",531.3484731880001,550.3218858018333,PA
South,47023,2023-10-28,"Chester County, TN",134.550235506,219.317442671,TN
Northeast,50007,2023-10-28,"Chittenden County, VT",515.5714000975421,458.5750611447743,VT
West,2110,2023-10-28,"City and Borough of Juneau, AK",274.372999085,279.84195641394444,AK
West,32003,2023-10-28,"Clark County, NV",461.5049313399999,455.7713033858749,NV
South,1033,2023-10-28,"Colbert County, AL",1758.322267881,1426.914719277,AL
West,6013,2023-10-28,"Contra Costa County, CA",107.513356481,114.10235149783333,CA
Northeast,23005,2023-10-28,"Cumberland County, ME",547.9250561792755,520.1516184490525,ME
South,37051,2023-10-28,"Cumberland County, NC",121.069380381,388.379805259,NC
South,48113,2023-10-28,"Dallas County, TX",127.30565454766663,121.9688786689722,TX
Midwest,55025,2023-10-28,"Dane County, WI",359.82231484700003,341.7970977996,WI
South,13089,2023-10-28,"DeKalb County, GA",767.684789766,662.9351116026667,GA
West,41017,2023-10-28,"Deschutes County, OR",865.739149093,847.5952300958334,OR
South,37061,2023-10-28,"Duplin County, NC",260.892552582,234.41953116016663,NC
West,6017,2023-10-28,"El Dorado County, CA",129.330817769,213.75057046491668,CA
South,48141,2023-10-28,"El Paso County, TX",111.09083753490296,112.37600235496576,TX
South,1053,2023-10-28,"Escambia County, AL",447.781746353,387.1969253241666,AL
Northeast,25009,2023-10-28,"Essex County, MA",676.459087351158,684.1668512564735,MA
Northeast,34013,2023-10-28,"Essex County, NJ",222.662196267,252.69228529816667,NJ
Northeast,9001,2023-10-28,"Fairfield County, CT",315.4893160484325,399.8622641637888,CT
Northeast,25011,2023-10-28,"Franklin County, MA",725.3112476775,670.3119953246667,MA
Northeast,42055,2023-10-28,"Franklin County, PA",609.456738827,601.0863266288889,PA
Northeast,50011,2023-10-28,"Franklin County, VT",1536.407572285,3436.0578107265005,VT
South,51069,2023-10-28,"Frederick County, VA",1014.783686546,1069.1913647378333,VA
South,48167,2023-10-28,"Galveston County, TX",127.57333242900002,133.08793099583335,TX
West,8045,2023-10-28,"Garfield County, CO",245.096424492,262.0073307722,CO
South,5051,2023-10-28,"Garland County, AR",265.674689278,279.3137616155833,AR
Midwest,38035,2023-10-28,"Grand Forks County, ND",848.671474899,812.8657840101667,ND
South,5055,2023-10-28,"Greene County, AR",625.885093744,515.0225416856666,AR
South,45045,2023-10-28,"Greenville County, SC",255.51608131300003,296.91981823166674,SC
South,45047,2023-10-28,"Greenwood County, SC",592.879369725,490.89665648375,SC
Midwest,18057,2023-10-28,"Hamilton County, IN",799.8431475729999,688.4237185406665,IN
Northeast,25015,2023-10-28,"Hampshire County, MA",576.997457341851,568.3958763500199,MA
Northeast,23009,2023-10-28,"Hancock County, ME",50.745613492,33.83040899466666,ME
South,51085,2023-10-28,"Hanover County, VA",450.933365192,441.1185665083333,VA
South,21097,2023-10-28,"Harrison County, KY",190.018540206,186.25713683116663,KY
Northeast,9003,2023-10-28,"Hartford County, CT",692.726524813,634.0697914328333,CT
South,51089,2023-10-28,"Henry County, VA",800.496355279,708.4345800961668,VA
South,28049,2023-10-28,"Hinds County, MS",257.590931936,333.3447935328333,MS
South,45051,2023-10-28,"Horry County, SC",513.273515774,374.3312142836666,SC
Northeast,24027,2023-10-28,"Howard County, MD",175.611249005,239.7599665593333,MD
South,5069,2023-10-28,"Jefferson County, AR",111.67569006,196.36801192816665,AR
South,21111,2023-10-28,"Jefferson County, KY",593.118930778687,541.0965900105442,KY
Midwest,19103,2023-10-28,"Johnson County, IA",688.606885412,562.792328504,IA
Midwest,20091,2023-10-28,"Johnson County, KS",905.318693791711,826.462869911772,KS
West,15007,2023-10-28,"Kauai County, HI",592.276084528,502.822382021,HI
Northeast,23011,2023-10-28,"Kennebec County, ME",779.188230617,724.5920850916667,ME
Northeast,44003,2023-10-28,"Kent County, RI",811.5613135771923,736.0035569120299,RI
South,21117,2023-10-28,"Kenton County, KY",530.3058738291338,497.2424318413169,KY
West,6031,2023-10-28,"Kings County, CA",61.555978465,76.39833697741666,CA
Northeast,42069,2023-10-28,"Lackawanna County, PA",720.8473553028798,1031.9755674006303,PA
South,28071,2023-10-28,"Lafayette County, MS",404.812927852,418.2454917738333,MS
Midwest,18089,2023-10-28,"Lake County, IN",296.701999826,369.82205795925,IN
Midwest,31109,2023-10-28,"Lancaster County, NE",320.891790631,351.31135615750003,NE
West,16057,2023-10-28,"Latah County, ID",510.333615844,658.8410865481666,ID
South,1081,2023-10-28,"Lee County, AL",0.0,68.81399516433333,AL
West,53041,2023-10-28,"Lewis County, WA",1737.744236,1269.7972302383334,WA
Northeast,23015,2023-10-28,"Lincoln County, ME",1893.208119458,1806.687812375333,ME
South,5085,2023-10-28,"Lonoke County, AR",368.081610422,323.2190391633334,AR
West,35028,2023-10-28,"Los Alamos County, NM",1099.4308241078231,1615.7396692891791,NM
West,6037,2023-10-28,"Los Angeles County, CA",272.01564701766665,268.53408983216667,CA
Northeast,42079,2023-10-28,"Luzerne County, PA",821.6093077010001,694.5890720916668,PA
South,1089,2023-10-28,"Madison County, AL",386.344878627,369.530459979,AL
Midwest,19123,2023-10-28,"Mahaska County, IA",674.6761940102202,909.3521879779596,IA
West,53045,2023-10-28,"Mason County, WA",91.048360942,863.0652337730781,WA
Northeast,33013,2023-10-28,"Merrimack County, NH",373.555524948,415.7326865438333,NH
South,12086,2023-10-28,"Miami-Dade County, FL",260.1141164975,243.92054341491664,FL
Northeast,9007,2023-10-28,"Middlesex County, CT",398.773437505,360.84201228883336,CT
Northeast,25017,2023-10-28,"Middlesex County, MA",559.5818909003999,648.6351324121998,MA
West,30063,2023-10-28,"Missoula County, MT",999.702811498,1274.1826463108334,MT
West,6053,2023-10-28,"Monterey County, CA",327.41534918800005,317.35813673700005,CA
Northeast,42091,2023-10-28,"Montgomery County, PA",293.5012905467246,308.2092468897891,PA
Northeast,25019,2023-10-28,"Nantucket County, MA",472.64546827,435.75806425075,MA
Northeast,36059,2023-10-28,"Nassau County, NY",208.915319892,222.87040302166668,NY
Northeast,10003,2023-10-28,"New Castle County, DE",396.877505084,391.0230768114166,DE
Northeast,9011,2023-10-28,"New London County, CT",616.4657704944707,608.0111653704804,CT
South,54069,2023-10-28,"Ohio County, WV",428.222119568,457.3784917388334,WV
South,12095,2023-10-28,"Orange County, FL",322.85241994796985,321.470982251555,FL
South,5103,2023-10-28,"Ouachita County, AR",626.555675702,512.803171405,AR
South,12099,2023-10-28,"Palm Beach County, FL",242.22043609946053,245.76930588074347,FL
Northeast,23019,2023-10-28,"Penobscot County, ME",736.6740045592437,642.1801382313495,ME
Midwest,17143,2023-10-28,"Peoria County, IL",389.594312522,428.01909321,IL
South,51730,2023-10-28,"Petersburg city, VA",325.40210657200004,373.25920412233336,VA
Northeast,23021,2023-10-28,"Piscataquis County, ME",0.0,216.33276564866665,ME
Northeast,25023,2023-10-28,"Plymouth County, MA",600.1480135682697,529.617226319008,MA
Midwest,19153,2023-10-28,"Polk County, IA",352.313397284,365.84830316333336,IA
Northeast,44007,2023-10-28,"Providence County, RI",355.2919084412432,350.3993715519279,RI
South,5119,2023-10-28,"Pulaski County, AR",610.5973930560285,529.1002309468105,AR
South,51155,2023-10-28,"Pulaski County, VA",705.6526830629999,756.3341213438333,VA
South,22079,2023-10-28,"Rapides Parish, LA",192.494869768,167.58007867199998,LA
Midwest,20155,2023-10-28,"Reno County, KS",,,KS
West,6065,2023-10-28,"Riverside County, CA",383.164869468,336.0063739981667,CA
West,6067,2023-10-28,"Sacramento County, CA",159.521188224,200.81165091216667,CA
South,5125,2023-10-28,"Saline County, AR",198.288875859,267.83140517883334,AR
West,49035,2023-10-28,"Salt Lake County, UT",447.00812622,407.4090465565,UT
West,6073,2023-10-28,"San Diego County, CA",319.872161002,316.2935934761667,CA
West,6077,2023-10-28,"San Joaquin County, CA",341.2762201350931,311.6800609942587,CA
West,6079,2023-10-28,"San Luis Obispo County, CA",351.78156370169233,339.0906743754183,CA
West,35049,2023-10-28,"Santa Fe County, NM",679.201186449,652.6520488248333,NM
Midwest,20173,2023-10-28,"Sedgwick County, KS",481.813618472,492.6167667165,KS
South,12117,2023-10-28,"Seminole County, FL",546.9399300319999,457.63646249466655,FL
Midwest,20177,2023-10-28,"Shawnee County, KS",584.2883199511429,541.453265671012,KS
South,47157,2023-10-28,"Shelby County, TN",301.692481131,266.7321476329167,TN
West,56033,2023-10-28,"Sheridan County, WY",539.314377522,1048.1695513603331,WY
West,53057,2023-10-28,"Skagit County, WA",258.688497745,280.61320124450003,WA
West,6097,2023-10-28,"Sonoma County, CA",226.093640758,238.0529360458333,CA
South,1115,2023-10-28,"St. Clair County, AL",25.825630672,26.06726305133333,AL
US Territories,78010,2023-10-28,"St. Croix Island, VI",,,VI
US Territories,78020,2023-10-28,"St. John Island, VI",0.0,52.25918849516668,VI
US Territories,78030,2023-10-28,"St. Thomas Island, VI",753.289711606,803.7916422365,VI
South,51179,2023-10-28,"Stafford County, VA",325.6708166268777,331.01592601678016,VA
Midwest,38089,2023-10-28,"Stark County, ND",532.194376041,607.0257699486666,ND
Northeast,25025,2023-10-28,"Suffolk County, MA",468.81535203328144,440.1494072149433,MA
South,47163,2023-10-28,"Sullivan County, TN",571.2802866906358,601.3713458138832,TN
Midwest,39153,2023-10-28,"Summit County, OH",494.3287427,507.5519343688334,OH
West,30099,2023-10-28,"Teton County, MT",2337.733422714,2288.8002742852,MT
West,56039,2023-10-28,"Teton County, WY",100.466801979,177.28608293850002,WY
South,48453,2023-10-28,"Travis County, TX",232.83583986850005,212.8581787224167,TX
Northeast,34039,2023-10-28,"Union County, NJ",173.334591412,206.3995753803333,NJ
West,6111,2023-10-28,"Ventura County, CA",93.75336158,93.877979467,CA
Northeast,23027,2023-10-28,"Waldo County, ME",586.3349398935,501.1188754943333,ME
Northeast,24043,2023-10-28,"Washington County, MD",486.1055042,479.8481027740001,MD
Northeast,23029,2023-10-28,"Washington County, ME",882.961877115675,666.0452623327006,ME
Northeast,44009,2023-10-28,"Washington County, RI",265.536367251,404.236716274,RI
West,32031,2023-10-28,"Washoe County, NV",412.5223314100001,420.07167909250006,NV
South,48479,2023-10-28,"Webb County, TX",23.141090050651485,27.5028018132594,TX
South,5145,2023-10-28,"White County, AR",421.20374498,404.06872640716665,AR
Northeast,50027,2023-10-28,"Windsor County, VT",0.0,282.41262983666667,VT
Midwest,19193,2023-10-28,"Woodbury County, IA",155.66691711099998,187.40855453116663,IA
Northeast,25027,2023-10-28,"Worcester County, MA",550.5993824797648,535.4600865879517,MA
West,41071,2023-10-28,"Yamhill County, OR",704.943406652,605.3508926975001,OR
West,4025,2023-10-28,"Yavapai County, AZ",827.641113754,854.6463870954999,AZ
Northeast,23031,2023-10-28,"York County, ME",766.2794972995,736.1471892798681,ME
South,12001,2023-11-04,"Alachua County, FL",219.898698732,221.23085649991663,FL
South,51510,2023-11-04,"Alexandria City, VA",374.652553497,404.2432870086666,VA
South,51005,2023-11-04,"Alleghany County, VA",721.1876824895,882.12374623125,VA
Midwest,20001,2023-11-04,"Allen County, KS",245.6402305485,355.72137395875,KS
South,45007,2023-11-04,"Anderson County, SC",224.556041655,311.36826344900004,SC
South,48003,2023-11-04,"Andrews County, TX",44.95548043100001,84.7312623475,TX
Northeast,23001,2023-11-04,"Androscoggin County, ME",631.4023461429999,676.4809963030833,ME
Northeast,24003,2023-11-04,"Anne Arundel County, MD",442.8459163943674,430.6870072274744,MD
Northeast,23003,2023-11-04,"Aroostook County, ME",874.8213399099764,899.6574763755792,ME
Northeast,25001,2023-11-04,"Barnstable County, MA",447.860037664,447.860037664,MA
Northeast,50003,2023-11-04,"Bennington County, VT",293.827278103,835.7755042878334,VT
Midwest,18007,2023-11-04,"Benton County, IN",104.422615785,98.7425905838,IN
Northeast,25003,2023-11-04,"Berkshire County, MA",625.85882106825,646.5004826897916,MA
West,35001,2023-11-04,"Bernalillo County, NM",580.5643155525,585.9005300935,NM
South,5009,2023-11-04,"Boone County, AR",451.644206401,518.0417686138334,AR
Northeast,25005,2023-11-04,"Bristol County, MA",307.893600388567,338.6013602574778,MA
Northeast,44001,2023-11-04,"Bristol County, RI",195.8731706765888,302.41192401349895,RI
Northeast,42017,2023-11-04,"Bucks County, PA",638.64967872,605.4493187495,PA
Midwest,29031,2023-11-04,"Cape Girardeau County, MO",277.579184698,334.8714568848333,MO
Northeast,24017,2023-11-04,"Charles County, MD",409.556834547,475.1433776011667,MD
Northeast,42029,2023-11-04,"Chester County, PA",614.677193224,623.3571711141667,PA
South,47023,2023-11-04,"Chester County, TN",610.030531775,470.4366728901666,TN
Northeast,50007,2023-11-04,"Chittenden County, VT",393.0244852168387,438.4769501362624,VT
West,2110,2023-11-04,"City and Borough of Juneau, AK",237.21082340133333,232.72944387916667,AK
West,32003,2023-11-04,"Clark County, NV",476.49549763875,477.04944871925,NV
South,1033,2023-11-04,"Colbert County, AL",1223.352339615,1284.9158527016664,AL
West,6013,2023-11-04,"Contra Costa County, CA",141.395387897,149.71789171499998,CA
Northeast,23005,2023-11-04,"Cumberland County, ME",386.0773710565197,428.916728691208,ME
South,37051,2023-11-04,"Cumberland County, NC",1606.057457607,1119.8519640411666,NC
South,48113,2023-11-04,"Dallas County, TX",135.4913967165,139.46386753465276,TX
South,47037,2023-11-04,"Davidson County, TN",364.268551726,352.6345224621667,TN
South,13089,2023-11-04,"DeKalb County, GA",659.481220279,681.1219341764,GA
West,41017,2023-11-04,"Deschutes County, OR",882.9353634519998,828.494032255,OR
West,6017,2023-11-04,"El Dorado County, CA",239.4312758925,265.2379038695,CA
South,48141,2023-11-04,"El Paso County, TX",113.79203269003838,135.3057696478085,TX
South,1053,2023-11-04,"Escambia County, AL",354.857881322,337.8956789900833,AL
Northeast,25009,2023-11-04,"Essex County, MA",699.9980280841581,705.947258805569,MA
